k,tau,f(u),f(v),"q(u,v)",||x-y||
0.0,1.0,20.458085875426434,23.93947229716955,20.56786104559843,0.0
0.0,1.0,20.1811644790333,23.650056943308797,20.311244495616354,0.0
0.0,1.0,20.157414296133922,23.48439811311286,20.261350769537135,0.0
0.0,1.0,20.15205005932605,23.534906642646675,20.254463088072473,0.0
0.0,1.0,20.15053177095764,23.561693518396254,20.25319915686899,0.0
0.0,1.0,20.149994332966486,25.545276921765065,20.25263273438088,0.0
0.0,1.0,20.147252083946597,25.151382121353663,20.240994434991453,0.0
0.0,1.0,20.146881486125707,24.973947585898955,20.238066098194274,0.0
0.0,1.0,20.14680027394195,23.177777737413564,20.234291661025413,0.0
0.0,1.0,20.146198019184624,22.716031166472206,20.207627228740932,0.0
0.0,1.0,20.14609308562369,22.562062254635634,20.201756635868513,0.0
0.0,1.0,20.146195188080448,22.489398990945517,20.200075656093492,0.0
0.0,1.0,20.146292022136265,22.447731452136516,20.199501385291406,0.0
0.0,1.0,20.14636014575173,22.421849808201088,20.19928028612676,0.0
0.0,1.0,20.14640517552371,22.405283491402137,20.199189521522836,0.0
0.0,1.0,20.14643449700744,22.394548631244994,20.199151125413525,0.0
0.0,1.0,20.146453545711836,22.387551237283617,20.199134667637786,0.0
0.0,1.0,20.146465936150747,22.3829749337063,20.199127573685608,0.0
1.0,1.1,20.147058847151023,22.37910577573976,20.20435924601705,0.32453547582618064
1.0,1.1,20.147100433742068,22.376880086632198,20.204356642274792,0.32453547582618064
2.0,1.2100000000000002,20.147793150454014,22.37462488056228,20.210044673944907,0.32264872126234406
2.0,1.2100000000000002,20.147841746720523,22.37341706141477,20.210043034252152,0.32264872126234406
3.0,1.3310000000000004,20.1486446324285,22.371866107803676,20.21622032438595,0.3206431747391832
3.0,1.3310000000000004,20.148701153832818,22.37108416704053,20.216218783968458,0.3206431747391832
4.0,1.4641000000000006,20.149629913986118,22.369861128725645,20.222921128247236,0.31851842911425404
4.0,1.4641000000000006,20.14969592532139,22.36926311518664,20.22291939842438,0.31851842911425404
5.0,1.6105100000000008,20.150768205615286,22.368215910485105,20.23018461378016,0.3162676631522901
5.0,1.6105100000000008,20.150845175558068,22.367704355579875,20.23018254436051,0.3162676631522901
6.0,1.771561000000001,20.152080570825902,22.366772453670663,20.238050288566313,0.3138861704658065
6.0,1.771561000000001,20.152169841874972,22.366310121312388,20.2380477646143,0.3138861704658065
7.0,1.9487171000000014,20.153590098826896,22.36546996246838,20.24655947660721,0.31137067477051383
7.0,1.9487171000000014,20.153692883911674,22.36504499564009,20.24655639022635,0.31137067477051383
8.0,2.1435888100000016,20.155322134560734,22.36428693636676,20.255755239724408,0.3087188434570955
8.0,2.1435888100000016,20.15543949273132,22.36389804441704,20.255751481175366,0.3087188434570955
9.0,2.357947691000002,20.157304505929552,22.363216278970754,20.26568230284962,0.3059290209596371
9.0,2.357947691000002,20.15743729970474,22.36286621423767,20.26567775810829,0.3059290209596371
10.0,2.5937424601000023,20.159567755267716,22.362254157111686,20.27638696202703,0.303000068054421
10.0,2.5937424601000023,20.15971659761444,22.361946659685458,20.276381513344067,0.303000068054421
11.0,2.853116706110003,20.162145388747227,22.36139468613065,20.287916965700045,0.29993124335893495
11.0,2.853116706110003,20.162310587349886,22.36113288956819,20.287910494034076,0.29993124335893495
12.0,3.1384283767210035,20.165074155476837,22.36062714717623,20.30032136147765,0.29672209580090453
12.0,3.1384283767210035,20.16525566138877,22.36041260957265,20.30031375030782,0.29672209580090453
13.0,3.4522712143931042,20.16839436507506,22.359934374578934,20.31365029985653,0.29337235490303143
13.0,3.4522712143931042,20.16859173258478,22.359766395276388,20.313641440042304,0.29337235490303143
14.0,3.797498335832415,20.172150249134994,22.35929176793693,20.327954785071743,0.28988181571693006
14.0,3.797498335832415,20.172362613480516,22.359166862246937,20.327944580422162,0.28988181571693006
14.0,3.797498335832415,20.17246026446456,22.359017584109893,20.327941262097546,0.28988181571693006
15.0,4.177248169415656,20.176443209352726,22.35853159360409,20.343282004242226,0.2861573208130608
15.0,4.177248169415656,20.176647120571396,22.358459257513694,20.34327305469564,0.2861573208130608
16.0,4.594972986357222,20.181187497927866,22.357922460382525,20.35969475400242,0.2824497259621758
16.0,4.594972986357222,20.18141865487381,22.35787986549633,20.359682785960732,0.2824497259621758
16.0,4.594972986357222,20.18153148732631,22.357805068674125,20.359678645727524,0.2824497259621758
17.0,5.054470284992944,20.18661340923491,22.357162456995887,20.377230792719324,0.2784600945425625
17.0,5.054470284992944,20.18683359568182,22.357129384615575,20.37721999104098,0.2784600945425625
17.0,5.054470284992944,20.186943500548878,22.357078044993294,20.37721614919525,0.2784600945425625
18.0,5.559917313492239,20.19266673631614,22.35629812983118,20.395949861051243,0.2743881527041307
18.0,5.559917313492239,20.192888873997887,22.35626292961726,20.395938660507042,0.2743881527041307
18.0,5.559917313492239,20.19300259128599,22.356228643605796,20.39593455555758,0.2743881527041307
19.0,6.115909044841463,20.199444304357016,22.35526577670339,20.415898896869912,0.2701817815019679
19.0,6.115909044841463,20.199668753603937,22.355205393681643,20.41588701982002,0.2701817815019679
19.0,6.115909044841463,20.19978671489666,22.355175138810736,20.415882509155608,0.2701817815019679
20.0,6.72749994932561,20.207027813635236,22.353982971418333,20.437123950684096,0.2658322371171326
20.0,6.72749994932561,20.20725329282294,22.353872996678753,20.43711137636058,0.2658322371171326
20.0,6.72749994932561,20.207374760609618,22.3538332570089,20.43710642340943,0.2658322371171326
21.0,7.400249944258172,20.21550242223215,22.352367992127228,20.459668000741782,0.2613355996820293
