k,tau,f(u),f(v),"q(u,v)",||x-y||
6.0,1.771561000000001,321.9467208404143,427.05913615533007,322.16196573170674,0.4951850640124599
7.0,1.9487171000000014,321.94868126955,426.12520973983885,322.18338493353355,0.4929505648883388
7.0,1.9487171000000014,321.94881598836696,425.86764829566334,322.1833804953003,0.4929505648883388
8.0,2.1435888100000016,321.95102651798106,424.93542831369075,322.2067181279686,0.49064993830963305
8.0,2.1435888100000016,321.9511779546191,424.67759448725894,322.20671298627343,0.49064993830963305
9.0,2.357947691000002,321.95367087910745,423.7472569413849,322.23213235263694,0.488280612289466
9.0,2.357947691000002,321.95384137174483,423.4890930181904,322.232126380893,0.488280612289466
10.0,2.5937424601000023,321.9566537467758,422.5608978234452,322.2598033773291,0.4858394994409302
10.0,2.5937424601000023,321.95684592906343,422.30231803973606,322.25979642968167,0.4858394994409302
11.0,2.853116706110003,321.9600203764966,421.3766232442034,322.289920255177,0.48332294078117516
11.0,2.853116706110003,321.9602371964221,421.11752386427713,322.289912163908,0.48332294078117516
12.0,3.1384283767210035,321.9638228276099,420.194797254346,322.3226860123372,0.4807266685249109
12.0,3.1384283767210035,321.96406756473493,419.93506856679994,322.32267658569253,0.4807266685249109
13.0,3.4522712143931042,321.9681210323557,419.01589348443053,322.35831830720997,0.4780457835522328
13.0,3.4522712143931042,321.9683973152037,418.7554310379851,322.35830732755846,0.4780457835522328
13.0,3.4522712143931042,321.9684992543258,418.64900894602033,322.35830322191833,0.4780457835522328
14.0,3.797498335832415,321.9730334921795,417.78848825604825,322.39704485896664,0.4752101103545482
14.0,3.797498335832415,321.97332397842695,417.5504945631511,322.39703450961883,0.4752101103545482
14.0,3.797498335832415,321.9734301382091,417.45462312061045,322.3970306210207,0.4752101103545482
15.0,4.177248169415656,321.9785606642839,416.60523478410914,322.439121508603,0.4723287974778524
15.0,4.177248169415656,321.9788850914981,416.36965176548847,322.4391102038656,0.4723287974778524
15.0,4.177248169415656,321.97900399969035,416.27508390516675,322.4391059874278,0.4723287974778524
16.0,4.594972986357222,321.9848198852916,415.4331555638762,322.4848114419941,0.4693500991015025
16.0,4.594972986357222,321.9851842372997,415.1975877293552,322.4847986907215,0.4693500991015025
16.0,4.594972986357222,321.98531879395296,415.1030364326557,322.48479391119486,0.4693500991015025
17.0,5.054470284992944,321.9919196442289,414.26878139748067,322.5343957744123,0.4662624542337482
17.0,5.054470284992944,321.9923290339875,414.0327344268221,322.5343812416854,0.4662624542337482
17.0,5.054470284992944,321.99248162222125,413.9379058708902,322.5343757335972,0.4662624542337482
18.0,5.559917313492239,321.99998145663267,413.1121292966876,322.58817263276285,0.4630569318002058
18.0,5.559917313492239,322.0004412004231,412.87543561548466,322.58815601563725,0.4630569318002058
18.0,5.559917313492239,322.00061423881857,412.78022840449626,322.58814963390927,0.4630569318002058
19.0,6.115909044841463,322.00914367143116,411.96386942367576,322.6464570323239,0.45972471151731653
19.0,6.115909044841463,322.0096595235077,411.7264520061293,322.64643802609123,0.45972471151731653
19.0,6.115909044841463,322.0098556052743,411.630819272105,322.6464306293736,0.45972471151731653
20.0,6.72749994932561,322.0195639175047,410.82483528790567,322.70958066454307,0.4562567329932509
20.0,6.72749994932561,322.0201422010375,410.58664830700513,322.7095589478348,0.4562567329932509
20.0,6.72749994932561,322.0203641715268,410.49055692228956,322.7095503909863,0.4562567329932509
21.0,7.400249944258172,322.03142141359933,409.69586695898556,322.7778914738665,0.4526436568531652
21.0,7.400249944258172,322.0320691388797,409.4568701796385,322.77786669906516,0.4526436568531652
21.0,7.400249944258172,322.0323201657104,409.3602806700716,322.7778568287674,0.4526436568531652
22.0,8.140274938683989,322.04491927334277,408.5777259149347,322.85175297377606,0.44887591810859667
22.0,8.140274938683989,322.0456442611246,408.3378694971775,322.8517247585577,0.44887591810859667
22.0,8.140274938683989,322.0459279113786,408.24072264939196,322.85171340987273,0.44887591810859667
22.0,8.140274938683989,322.04606443082866,408.1923812855415,322.85170661648783,0.44887591810859667
23.0,8.954302432552389,322.06036411524656,407.4438404236191,322.9315330746636,0.44490425632784886
23.0,8.954302432552389,322.0611467527135,407.21307293469226,322.93150453523526,0.44490425632784886
23.0,8.954302432552389,322.0614520591562,407.12066094669217,322.93149322309154,0.44490425632784886
23.0,8.954302432552389,322.06159861738263,407.075174646605,322.9314864675655,0.44490425632784886
24.0,9.849732675807628,322.0778891581748,406.34240949682,323.01763693553164,0.4407890030298456
24.0,9.849732675807628,322.0787603683532,406.1119060804115,323.01760557995686,0.4407890030298456
24.0,9.849732675807628,322.07910251178464,406.01956993668136,323.01759337650395,0.4407890030298456
24.0,9.849732675807628,322.07926714015184,405.97440389685414,323.0175861982288,0.4407890030298456
25.0,10.834705943388391,322.0978242107765,405.25638162855216,323.1104646345838,0.43649376508984705
25.0,10.834705943388391,322.09879626911015,405.02517312723705,323.11042964820814,0.43649376508984705
25.0,10.834705943388391,322.09918138414264,404.9322107693499,323.1104161582925,0.43649376508984705
25.0,10.834705943388391,322.09936751719965,404.88694614528276,323.11040831592334,0.43649376508984705
26.0,11.91817653772723,322.12049427723116,404.18371565024154,323.2104281621194,0.4320069900266426
26.0,11.91817653772723,322.12157926845975,403.9514897470741,323.2103888808481,0.4320069900266426
26.0,11.91817653772723,322.1220133988411,403.8575594968372,323.2103737965482,0.4320069900266426
26.0,11.91817653772723,322.1222243971756,403.81198914068943,323.21036510718045,0.4320069900266426
27.0,13.109994191499954,322.146254799501,400.22535681531735,323.31787232211155,0.4273194099946507
27.0,13.109994191499954,322.1828454393037,397.8733687765491,323.277605142732,0.4273194099946507
27.0,13.109994191499954,322.18724057443956,397.5822290699748,323.2759801733161,0.4273194099946507
27.0,13.109994191499954,322.18913610623656,397.5035118788812,323.2754717743701,0.4273194099946507
27.0,13.109994191499954,322.1901400171964,397.4773285040352,323.2752458690392,0.4273194099946507
27.0,13.109994191499954,322.19070771609483,397.4654969959315,323.2751138991067,0.4273194099946507
27.0,13.109994191499954,322.1910438894166,397.4573172591266,323.2750201329802,0.4273194099946507
27.0,13.109994191499954,322.1912542730894,397.45002683310713,323.27494604857867,0.4273194099946507
27.0,13.109994191499954,322.19139511674007,397.4430875278241,323.27488454691337,0.4273194099946507
27.0,13.109994191499954,322.1914966845708,397.43649904591246,323.27483235171024,0.4273194099946507
27.0,13.109994191499954,322.1915754250849,397.43033640685303,323.27478760704906,0.4273194099946507
27.0,13.109994191499954,322.19164037499957,397.42464637145554,323.27474906123115,0.4273194099946507
27.0,13.109994191499954,322.19169655589167,397.4194396766786,323.2747157667371,0.4273194099946507
27.0,13.109994191499954,322.19174679227183,397.4147026793688,323.27468695894294,0.4273194099946507
27.0,13.109994191499954,322.1917926949985,397.41040868791765,323.2746620006805,0.4273194099946507
27.0,13.109994191499954,322.1918351991342,397.40652551241476,323.2746403527039,0.4273194099946507
27.0,13.109994191499954,322.1918748613027,397.40301978658385,323.2746215552302,0.4273194099946507
27.0,13.109994191499954,322.1919120256981,397.39985918560865,323.2746052147969,0.4273194099946507
27.0,13.109994191499954,322.1919469174686,397.3970134234171,323.2745909940511,0.4273194099946507
27.0,13.109994191499954,322.1919796954853,397.3944545947098,323.2745786034236,0.4273194099946507
27.0,13.109994191499954,322.1920104821663,397.39215719013464,323.27456779417673,0.4273194099946507
27.0,13.109994191499954,322.192039380211,397.3900979643432,323.27455835251254,0.4273194099946507
28.0,14.420993610649951,322.22151640872767,396.72178154412586,323.3813164770232,0.4063792331645454
28.0,14.420993610649951,322.222732497493,396.5701750734944,323.38127568322574,0.4063792331645454
28.0,14.420993610649951,322.2231654212146,396.52032457684095,323.38125771926013,0.4063792331645454
28.0,14.420993610649951,322.2233702437202,396.4987351018492,323.3812456037558,0.4063792331645454
