k,tau,f(u),f(v),"q(u,v)",||x-y||
0.0,1.0,2.774468957033406,21.95231893420891,3.087939990757752,0.0
0.0,1.0,2.2928954906600723,20.34903304107449,2.5568422719505444,0.0
0.0,1.0,2.179222655434984,20.088095484661565,2.442140780747237,0.0
0.0,1.0,2.139632044342207,19.575397422633685,2.402585282791868,0.0
0.0,1.0,2.12304159015909,17.683836989179156,2.3839712111492877,0.0
0.0,1.0,2.1127451393604844,16.146708085313563,2.3456451510340948,0.0
0.0,1.0,2.1069079981644734,15.757767542796252,2.336984626189486,0.0
0.0,1.0,2.1042207129052173,15.636983259791911,2.3333436686705014,0.0
0.0,1.0,2.1029894191113243,15.598977341541826,2.3315125261285514,0.0
0.0,1.0,2.102464576700413,15.592328824353096,2.3304839703743045,0.0
0.0,1.0,2.102284955268601,15.599001310426729,2.329864728082038,0.0
0.0,1.0,2.1022719415578592,15.611441155568414,2.329475713875623,0.0
0.0,1.0,2.102335480789705,15.626045575073533,2.3292249016298574,0.0
0.0,1.0,2.1024296939336438,15.640947594642995,2.329060568834939,0.0
0.0,1.0,2.102531342472645,15.655153585145086,2.3289517893367426,0.0
0.0,1.0,2.1026290357749957,15.668157599910913,2.328879298165923,0.0
0.0,1.0,2.1027176521191393,15.67974254708676,2.3288307694657577,0.0
0.0,1.0,2.1027953792271887,15.689864742204058,2.328798178195839,0.0
0.0,1.0,2.1028621145376434,15.698581774665016,2.3287762389212068,0.0
0.0,1.0,2.102918591432342,15.706006109315148,2.328761443575939,0.0
0.0,1.0,2.102965901913379,15.712275332090897,2.3287514514469954,0.0
1.0,1.1,2.115461380705014,15.647198794609672,2.3506839297794655,0.6719904010231345
1.0,1.1,2.1159651579505407,15.627836532262094,2.3506590172613118,0.6719904010231345
1.0,1.1,2.1161965216861347,15.619605314945126,2.3506471082892055,0.6719904010231345
1.0,1.1,2.1163289662025306,15.616293844406329,2.350640173796182,0.6719904010231345
2.0,1.2100000000000002,2.1294096961053413,15.5420734874928,2.3733925337070954,0.652702365127477
2.0,1.2100000000000002,2.129971010660242,15.51718202972203,2.3733654171997385,0.652702365127477
2.0,1.2100000000000002,2.1302381563705097,15.50544442129437,2.3733531552318032,0.652702365127477
2.0,1.2100000000000002,2.130392902954952,15.499745742832005,2.373346357677879,0.652702365127477
3.0,1.3310000000000004,2.1440275246187923,15.420729485080727,2.3969326053546487,0.6337002116298476
3.0,1.3310000000000004,2.1446308948877544,15.392857599113768,2.396902921816083,0.6337002116298476
3.0,1.3310000000000004,2.144925957493811,15.379172289781138,2.396889536126036,0.6337002116298476
3.0,1.3310000000000004,2.1450989613860827,15.372042682578154,2.3968821840220125,0.6337002116298476
4.0,1.4641000000000006,2.159281762262765,15.28907655087383,2.4213208956158225,0.6150909880417225
4.0,1.4641000000000006,2.159927666582405,15.258662380639706,2.421288125381765,0.6150909880417225
4.0,1.4641000000000006,2.1602520062405404,15.243303017339699,2.421273214440856,0.6150909880417225
4.0,1.4641000000000006,2.1604446720778725,15.23491057656642,2.421265024957076,0.6150909880417225
5.0,1.6105100000000008,2.175172295996333,15.148421009562242,2.4465766535694846,0.5968983338049485
5.0,1.6105100000000008,2.175863125262225,15.115619175749558,2.4465403343674454,0.5968983338049485
5.0,1.6105100000000008,2.1762194030031594,15.098667754635073,2.4465235906687246,0.5968983338049485
5.0,1.6105100000000008,2.1764340671757196,15.089052017280707,2.44651436909589,0.5968983338049485
6.0,1.771561000000001,2.1917037246292637,14.99941260596114,2.4727208947398163,0.5791349038013304
6.0,1.771561000000001,2.1924421218314336,14.964334321646078,2.47268056072984,0.5791349038013304
6.0,1.771561000000001,2.1928332653831433,14.945838094631085,2.472661672742754,0.5791349038013304
6.0,1.771561000000001,2.1930725589183453,14.935014045946048,2.472651222727298,0.5791349038013304
6.0,1.771561000000001,2.1932303369823956,14.928687680002867,2.472644860481058,0.5791349038013304
7.0,1.9487171000000014,2.208994661034211,14.83912520097661,2.499763586625123,0.5616443967376393
7.0,1.9487171000000014,2.2097522947592694,14.803631806320425,2.499723682681717,0.5616443967376393
7.0,1.9487171000000014,2.2101602899277992,14.784727536814927,2.4997049743814443,0.5616443967376393
7.0,1.9487171000000014,2.210412349739414,14.773380208852089,2.4996946436624286,0.5616443967376393
7.0,1.9487171000000014,2.2105796029274813,14.76645706710103,2.499688370598152,0.5616443967376393
8.0,2.1435888100000016,2.2268704992439865,14.674915423384235,2.527747875427518,0.5447173784300989
8.0,2.1435888100000016,2.2276714063304865,14.637646887113974,2.527704829638412,0.5447173784300989
8.0,2.1435888100000016,2.2281131642344576,14.617471500464717,2.527684423490964,0.5447173784300989
8.0,2.1435888100000016,2.2283901316454546,14.605065286268612,2.5276731458652972,0.5447173784300989
8.0,2.1435888100000016,2.228575727338523,14.597211808978159,2.527666319542607,0.5447173784300989
9.0,2.357947691000002,2.2453971342119274,14.503864940203869,2.556693914584254,0.5282574535479928
9.0,2.357947691000002,2.2462461108350595,14.464852765520817,2.5566466630057016,0.5282574535479928
9.0,2.357947691000002,2.2467262605787823,14.443426046633206,2.556623833596754,0.5282574535479928
9.0,2.357947691000002,2.2470322983813134,14.429987284373126,2.5566111189280676,0.5282574535479928
9.0,2.357947691000002,2.2472398462972905,14.42122575685687,2.556603407063558,0.5282574535479928
10.0,2.5937424601000023,2.2645940729567684,14.326469173500115,2.5866274805518996,0.5122506209507323
10.0,2.5937424601000023,2.2654930273865403,14.285882899961265,2.5865753887541634,0.5122506209507323
10.0,2.5937424601000023,2.2660141132218286,14.263307381692726,2.586549637594076,0.5122506209507323
10.0,2.5937424601000023,2.2663519123559297,14.248913048093499,2.5865351195138384,0.5122506209507323
10.0,2.5937424601000023,2.266583998472953,14.239296831572602,2.5865262599152574,0.5122506209507323
11.0,2.853116706110003,2.2844747317716383,14.143533610022075,2.617576751401092,0.4966922425486213
11.0,2.853116706110003,2.285424560340772,14.101552494076373,2.617519306054892,0.4966922425486213
11.0,2.853116706110003,2.285988325635401,14.077934607659444,2.617490193991057,0.4966922425486213
11.0,2.853116706110003,2.2863599959029415,14.062664195250662,2.6174735318281535,0.4966922425486213
11.0,2.853116706110003,2.286618810315616,14.052249546048813,2.617463271303664,0.4966922425486213
11.0,2.853116706110003,2.286804959409693,14.045062665207354,2.6174565821440257,0.4966922425486213
12.0,3.1384283767210035,2.3051921909252258,13.950958306400594,2.6495563117510104,0.4814382133192304
12.0,3.1384283767210035,2.306159895492499,13.909326525842772,2.649498687252559,0.4814382133192304
12.0,3.1384283767210035,2.306743281712585,13.885882815166028,2.649469057973551,0.4814382133192304
12.0,3.1384283767210035,2.3071325437061887,13.870611226642097,2.6494519082978005,0.4814382133192304
12.0,3.1384283767210035,2.307406506517154,13.860025226303605,2.6494412662589784,0.4814382133192304
12.0,3.1384283767210035,2.3076054368214187,13.852549797436012,2.649434294095818,0.4814382133192304
13.0,3.4522712143931042,2.3265317923697637,13.758550026787688,2.682622003650292,0.466727347196066
13.0,3.4522712143931042,2.327541100377715,13.716139174583944,2.682560176388578,0.466727347196066
13.0,3.4522712143931042,2.3281616580960076,13.692063849952604,2.6825277121673783,0.466727347196066
13.0,3.4522712143931042,2.3285818236397233,13.676233113245587,2.6825086589128224,0.466727347196066
13.0,3.4522712143931042,2.3288812173250903,13.665091058752282,2.682496730905875,0.466727347196066
13.0,3.4522712143931042,2.3291009866864414,13.657058770706897,2.682488876822541,0.466727347196066
14.0,3.797498335832415,2.348582868344252,13.563270576076064,2.7168008278718783,0.4524685270883047
14.0,3.797498335832415,2.34963623429104,13.520093252318361,2.716733839326949,0.4524685270883047
14.0,3.797498335832415,2.350296568027744,13.495381765098301,2.7166978023535573,0.4524685270883047
14.0,3.797498335832415,2.3507503265352625,13.479002601626277,2.7166762817246184,0.4524685270883047
14.0,3.797498335832415,2.351077824377313,13.467326155900906,2.716662641144464,0.4524685270883047
14.0,3.797498335832415,2.3513210046173327,13.458759937483734,2.716653583697651,0.4524685270883047
15.0,4.177248169415656,2.3713752673850763,13.365470444188048,2.7521270925791477,0.4386421919699363
15.0,4.177248169415656,2.372471996283707,13.321671595163394,2.752054504329519,0.4386421919699363
15.0,4.177248169415656,2.373172192446276,13.29641209987669,2.752014465523522,0.4386421919699363
15.0,4.177248169415656,2.373660239360291,13.279560993215597,2.751990096988492,0.4386421919699363
15.0,4.177248169415656,2.374016955125157,13.267420234167389,2.7519744263310506,0.4386421919699363
15.0,4.177248169415656,2.3742849132873403,13.258379596901861,2.751963909382808,0.4386421919699363
15.0,4.177248169415656,2.3744898745859047,13.251570815726325,2.751956588564011,0.4386421919699363
16.0,4.594972986357222,2.3950925341684695,13.160761240035356,2.7886194418336614,0.42511770188469616
16.0,4.594972986357222,2.3961985993493613,13.117736432472753,2.7885469285832487,0.42511770188469616
16.0,4.594972986357222,2.3969129396254374,13.092964863526305,2.78850628878941,0.42511770188469616
16.0,4.594972986357222,2.397415773746218,13.076446178995724,2.7884811760583323,0.42511770188469616
16.0,4.594972986357222,2.397786907220876,13.06447454805047,2.7884648187522387,0.42511770188469616
16.0,4.594972986357222,2.3980684039616875,13.055456534546039,2.788453728111084,0.42511770188469616
16.0,4.594972986357222,2.398285726369352,13.048559557215611,2.788445945911319,0.42511770188469616
17.0,5.054470284992944,2.419495322089773,12.959058191660205,2.8263455165516715,0.4120927842091217
17.0,5.054470284992944,2.420632799988681,12.915914897499675,2.826268932411914,0.4120927842091217
17.0,5.054470284992944,2.4213780112236805,12.890942089259795,2.8262251292739644,0.4120927842091217
17.0,5.054470284992944,2.4219086463044164,12.874242154078843,2.826197605434971,0.4120927842091217
17.0,5.054470284992944,2.422304535483093,12.862063286605462,2.826179435919427,0.4120927842091217
17.0,5.054470284992944,2.4226079287887075,12.852791948732985,2.8261669894546246,0.4120927842091217
17.0,5.054470284992944,2.4228444620864167,12.845602205339219,2.826158189326412,0.4120927842091217
18.0,5.559917313492239,2.4446965602685538,12.757418394433358,2.8653377535017888,0.39948334340414293
18.0,5.559917313492239,2.44586680046676,12.714126814582997,2.8652562768437564,0.39948334340414293
18.0,5.559917313492239,2.4466441084989867,12.688907848523527,2.865208651083241,0.39948334340414293
18.0,5.559917313492239,2.4472038353289918,12.671999065895093,2.865178173374268,0.39948334340414293
18.0,5.559917313492239,2.447625893232882,12.659606425237854,2.8651577468687797,0.39948334340414293
18.0,5.559917313492239,2.4479527153424954,12.650089004096088,2.865143583926818,0.39948334340414293
18.0,5.559917313492239,2.448210070241714,12.642619674278691,2.8651334755876157,0.39948334340414293
18.0,5.559917313492239,2.448415156654221,12.636705364922719,2.8651260727755306,0.39948334340414293
19.0,6.115909044841463,2.470907050119507,12.551233295422591,2.9056169103012737,0.3871669436187406
19.0,6.115909044841463,2.472079511840448,12.508822850377996,2.9055359464078543,0.3871669436187406
19.0,6.115909044841463,2.472864591490918,12.484143923137836,2.9054879718038817,0.3871669436187406
19.0,6.115909044841463,2.4734340028464032,12.467659414074177,2.9054568127750184,0.3871669436187406
19.0,6.115909044841463,2.4738667748924,12.455576529750218,2.905435644653945,0.3871669436187406
19.0,6.115909044841463,2.4742047581782316,12.446248083803724,2.905420797385023,0.3871669436187406
19.0,6.115909044841463,2.4744732193703953,12.438858810105984,2.9054100994748264,0.3871669436187406
19.0,6.115909044841463,2.4746889790666415,12.432937418653566,2.9054022042509806,0.3871669436187406
20.0,6.72749994932561,2.4978945666865258,12.349274609115668,2.947256068492627,0.3753000241735085
20.0,6.72749994932561,2.499089266212522,12.30704438842956,2.9471716515407054,0.3753000241735085
20.0,6.72749994932561,2.499897527681327,12.282334999302307,2.9471207517012683,0.3753000241735085
20.0,6.72749994932561,2.500488756468684,12.265825872947374,2.9470871561241636,0.3753000241735085
20.0,6.72749994932561,2.5009419932374612,12.253708589909905,2.9470640079269117,0.3753000241735085
20.0,6.72749994932561,2.501299133802817,12.244307739200167,2.947047579926625,0.3753000241735085
20.0,6.72749994932561,2.501585372788071,12.236799497311353,2.9470356306692675,0.3753000241735085
20.0,6.72749994932561,2.501817446823665,12.230717993005584,2.9470267464049176,0.3753000241735085
21.0,7.400249944258172,2.5257914491784845,12.148814572160632,2.9902894541852505,0.36380633727258016
21.0,7.400249944258172,2.5270098054623134,12.106711925363697,2.990200852138496,0.36380633727258016
21.0,7.400249944258172,2.527842189356633,12.081904895716207,2.990146448611524,0.36380633727258016
21.0,7.400249944258172,2.5284559725294002,12.065316292119888,2.9901099271810563,0.36380633727258016
21.0,7.400249944258172,2.5289303839316943,12.053131288167492,2.990084377539798,0.36380633727258016
21.0,7.400249944258172,2.5293074738445966,12.043643602036639,2.9900660081951855,0.36380633727258016
21.0,7.400249944258172,2.529612405251541,12.036014688408116,2.9900525022401467,0.36380633727258016
21.0,7.400249944258172,2.529861824759365,12.029778359227663,2.990042372608099,0.36380633727258016
21.0,7.400249944258172,2.5300675605814433,12.024639417258427,2.990034636076814,0.36380633727258016
22.0,8.140274938683989,2.5548308427494675,11.945470722383874,3.034737443974141,0.35257797299652727
22.0,8.140274938683989,2.5560460722364553,11.904251912196656,3.0346498302873695,0.35257797299652727
22.0,8.140274938683989,2.5568802613423998,11.879934788910347,3.034595486986073,0.35257797299652727
22.0,8.140274938683989,2.5574979212948676,11.863748388908306,3.0345585155725097,0.35257797299652727
22.0,8.140274938683989,2.557977901972464,11.851906175354316,3.034532299248934,0.35257797299652727
