k,tau,f(u),f(v),"q(u,v)",||x-y||,currentMin
0.0,1.0,154.14786678180104,154.14786678180104,154.14786678180104,0.0,100000000000.0
0.0,1.0,138.59794222227822,138.59794222227822,138.59794222227822,0.0,154.14786678180104
0.0,1.0,104.03556645292537,104.03556645292537,104.03556645292537,0.0,138.59794222227822
0.0,1.0,81.86256791829464,81.1282644333989,81.87038041829464,0.0,104.03556645292537
0.0,1.0,77.29585178606749,81.58103983965617,77.30757053606749,0.0,81.1282644333989
0.0,1.0,72.62427003046867,79.78667974757442,72.63891846796867,0.0,81.1282644333989
0.0,1.0,70.27094327854144,82.76684967698185,70.28510343479144,0.0,79.78667974757442
0.0,1.0,69.36790520460107,108.72474086785365,69.39476067335107,0.0,79.78667974757442
0.0,1.0,68.03839679353257,106.16540909571131,68.06928058259507,0.0,79.78667974757442
0.0,1.0,67.21480761238792,95.53562864763865,67.23604784676292,0.0,79.78667974757442
0.0,1.0,66.94910686773133,96.0300782566278,66.97132366460633,0.0,79.78667974757442
0.0,1.0,66.14306184024758,96.06273254904505,66.16808625431008,0.0,79.78667974757442
0.0,1.0,66.13345136856097,96.06273254904505,66.16018476699847,0.0,79.78667974757442
0.0,1.0,65.95464247796431,96.39016434474118,65.98259657952681,0.0,79.78667974757442
0.0,1.0,65.83650720641057,98.40435160170344,65.86678064391057,0.0,79.78667974757442
0.0,1.0,65.8132584849626,98.70868325212538,65.8435319224626,0.0,79.78667974757442
0.0,1.0,65.75673236055096,98.70868325212538,65.78944720430096,0.0,79.78667974757442
0.0,1.0,65.70118281959796,99.26240863842085,65.73658321022296,0.0,79.78667974757442
0.0,1.0,65.6801274703949,101.67767035879473,65.7185796188324,0.0,79.78667974757442
0.0,1.0,65.66451332002234,101.67767035879473,65.70308753877234,0.0,79.78667974757442
0.0,1.0,65.66451332002234,101.67767035879473,65.70308753877234,0.0,79.78667974757442
1.0,1.1,154.14786678180104,154.14786678180104,154.14786678180104,0.27775607554111215,79.78667974757442
1.0,1.1,138.59794222227822,138.59794222227822,138.59794222227822,0.27775607554111215,79.78667974757442
1.0,1.1,104.03556645292537,104.03556645292537,104.03556645292537,0.27775607554111215,79.78667974757442
1.0,1.1,81.86256791829464,81.1282644333989,81.87116166829465,0.27775607554111215,79.78667974757442
1.0,1.1,77.29585178606749,81.58103983965617,77.30874241106748,0.27775607554111215,79.78667974757442
1.0,1.1,72.62427003046867,79.78667974757442,72.64038331171867,0.27775607554111215,79.78667974757442
1.0,1.1,70.27094327854144,82.76684967698185,70.28651945041644,0.27775607554111215,79.78667974757442
1.0,1.1,69.36790520460107,108.72474086785365,69.39744622022607,0.27775607554111215,79.78667974757442
1.0,1.1,68.03839679353257,106.16540909571131,68.07236896150133,0.27775607554111215,79.78667974757442
1.0,1.1,67.21480761238792,95.53562864763865,67.23817187020042,0.27775607554111215,79.78667974757442
1.0,1.1,66.94910686773133,96.0300782566278,66.97354534429383,0.27775607554111215,79.78667974757442
1.0,1.1,66.14306184024758,96.06273254904505,66.17058869571633,0.27775607554111215,79.78667974757442
1.0,1.1,66.13345136856097,96.06273254904505,66.16285810684222,0.27775607554111215,79.78667974757442
1.0,1.1,65.95464247796431,96.39016434474118,65.98539198968307,0.27775607554111215,79.78667974757442
1.0,1.1,65.83650720641057,98.40435160170344,65.86980798766058,0.27775607554111215,79.78667974757442
1.0,1.1,65.8132584849626,98.70868325212538,65.84655926621261,0.27775607554111215,79.78667974757442
1.0,1.1,65.75673236055096,98.70868325212538,65.79271868867596,0.27775607554111215,79.78667974757442
1.0,1.1,65.70118281959796,99.26240863842085,65.74012324928546,0.27775607554111215,79.78667974757442
1.0,1.1,65.6801274703949,101.67767035879473,65.72242483367614,0.27775607554111215,79.78667974757442
1.0,1.1,65.66451332002234,101.67767035879473,65.70694496064733,0.27775607554111215,79.78667974757442
1.0,1.1,65.66451332002234,101.67767035879473,65.70694496064733,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,154.14786678180104,154.14786678180104,154.14786678180104,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,138.59794222227822,138.59794222227822,138.59794222227822,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,104.03556645292537,104.03556645292537,104.03556645292537,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,81.86256791829464,81.1282644333989,81.87202104329464,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,77.29585178606749,81.58103983965617,77.31003147356749,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,72.62427003046867,79.78667974757442,72.64199463984366,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,70.27094327854144,82.76684967698185,70.28807706760394,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,69.36790520460107,108.72474086785365,69.40040032178857,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,68.03839679353257,106.16540909571131,68.0757661782982,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,67.21480761238792,95.53562864763865,67.24050829598167,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,66.94910686773133,96.0300782566278,66.97598919195008,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,66.49719701539212,98.06736565886416,66.52703344117337,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,66.23315091928148,97.93102581606831,66.26416898568773,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,66.05756180420772,98.19602145268587,66.09035233155147,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,65.93301652329899,98.40435160170344,65.96817033189274,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,65.92887166285374,98.40435160170344,65.96387776636936,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,65.75673236055096,98.70868325212538,65.79631732148846,0.27775607554111215,79.78667974757442
2.0,1.2100000000000002,65.70118281959796,99.26240863842085,65.74401729225421,0.27775607554111215,79.78667974757442
