k,tau,f(u),f(v),"q(u,v)",||x-y||,currentMin
0.0,1.0,38.753302189685456,41.18290078672233,38.89310856346439,0.0,76.39007306978726
0.0,1.0,24.42865596196028,26.56512643436068,24.555737260259097,0.0,41.18290078672233
0.0,1.0,23.11380189248534,26.335075503481875,23.236806040386874,0.0,26.56512643436068
0.0,1.0,22.723517207215764,26.477308490662402,22.843008237251976,0.0,26.335075503481875
0.0,1.0,22.63335992602702,26.25304076908229,22.760581087814625,0.0,26.335075503481875
0.0,1.0,22.144765990091493,26.0954384354349,22.262802848555687,0.0,26.25304076908229
0.0,1.0,21.97855863540238,25.591777906037656,22.096893101527634,0.0,26.0954384354349
0.0,1.0,21.906831334096204,25.788328789099573,22.01444873732628,0.0,25.591777906037656
0.0,1.0,21.693809755639023,25.40214500246357,21.803315708338985,0.0,25.591777906037656
0.0,1.0,21.613841929693884,25.656704068362558,21.710764972776467,0.0,25.40214500246357
0.0,1.0,21.392793435930848,25.184942158054668,21.493813784006697,0.0,25.40214500246357
0.0,1.0,21.316367876022085,25.40160279394444,21.411349854693235,0.0,25.184942158054668
0.0,1.0,21.262595051621815,25.03022932336721,21.36151015621046,0.0,25.184942158054668
0.0,1.0,21.161524936078678,25.327247209463124,21.2550670971888,0.0,25.03022932336721
0.0,1.0,21.082952365137402,25.066786321824395,21.180866467865364,0.0,25.03022932336721
0.0,1.0,20.979201981501973,25.464894187829714,21.071427401515873,0.0,25.03022932336721
0.0,1.0,20.94431259709782,23.814842427226047,21.044309961873896,0.0,25.03022932336721
0.0,1.0,20.830988634069357,25.680180665099343,20.92546368766876,0.0,23.814842427226047
0.0,1.0,20.813817636631505,23.714705540370062,20.912527137112445,0.0,23.814842427226047
0.0,1.0,20.711991767065612,24.262607915018464,20.806159152533496,0.0,23.714705540370062
0.0,1.0,20.67505369432802,24.048098644229484,20.771038599755983,0.0,23.714705540370062
0.0,1.0,20.658007168217026,24.378556696583587,20.750014011610233,0.0,23.714705540370062
0.0,1.0,20.60988876032347,24.124445365391253,20.70489910387731,0.0,23.714705540370062
0.0,1.0,20.580290508067236,24.4448163187553,20.672957262120647,0.0,23.714705540370062
0.0,1.0,20.530266509632284,24.163940089497046,20.626537713529853,0.0,23.714705540370062
0.0,1.0,20.519331744835796,24.542162087100195,20.613689160150358,0.0,23.714705540370062
0.0,1.0,20.465855440240844,24.229184522551165,20.564314649511825,0.0,23.714705540370062
0.0,1.0,20.44985857663314,24.432375670328838,20.54725649108378,0.0,23.714705540370062
0.0,1.0,20.435783684152526,24.20983451698244,20.537344766450005,0.0,23.714705540370062
0.0,1.0,20.41373492541753,24.42280001942845,20.51336071098212,0.0,23.714705540370062
0.0,1.0,20.39378872171659,24.28896089862606,20.498331338384684,0.0,23.714705540370062
0.0,1.0,20.37106586037119,24.524326356376804,20.473441662132554,0.0,23.714705540370062
0.0,1.0,20.360533967165765,24.37148173183455,20.46818129112238,0.0,23.714705540370062
0.0,1.0,20.336336783891085,24.629670215785552,20.44153823557598,0.0,23.714705540370062
0.0,1.0,20.32495797089718,24.536935094662624,20.432863924038728,0.0,23.714705540370062
0.0,1.0,20.321427021271425,24.783224573597124,20.428012923339228,0.0,23.714705540370062
0.0,1.0,20.306170523862917,24.64115812105348,20.41514931913834,0.0,23.714705540370062
0.0,1.0,20.298608633321493,24.894058272662193,20.407812834649036,0.0,23.714705540370062
0.0,1.0,20.282621529731877,24.734893529745165,20.394372202698243,0.0,23.714705540370062
0.0,1.0,20.280425324504577,25.0014372485398,20.39207861827072,0.0,23.714705540370062
0.0,1.0,20.263258734695924,24.8236465601819,20.377616678437313,0.0,23.714705540370062
0.0,1.0,20.25896188772859,24.960661227123012,20.37306095415883,0.0,23.714705540370062
0.0,1.0,20.253679068834927,24.838438416256878,20.370557982457353,0.0,23.714705540370062
0.0,1.0,20.247705967885906,24.97330258936779,20.363584016906806,0.0,23.714705540370062
0.0,1.0,20.240571986465085,24.911193799015535,20.359757825383838,0.0,23.714705540370062
0.0,1.0,20.234422705684096,25.055673748731863,20.352432260551307,0.0,23.714705540370062
0.0,1.0,20.22994982293227,24.97657475460872,20.351232719290277,0.0,23.714705540370062
0.0,1.0,20.22340102055628,25.131407091090637,20.343321739196107,0.0,23.714705540370062
0.0,1.0,20.219286296316767,25.081489867782636,20.340813483923316,0.0,23.714705540370062
0.0,1.0,20.218613765413608,25.225973693032643,20.33941184851081,0.0,23.714705540370062
0.0,1.0,20.21339896096061,25.14652533270194,20.335575819343955,0.0,23.714705540370062
0.0,1.0,20.21108406591469,25.29356483077703,20.333371002056342,0.0,23.714705540370062
0.0,1.0,20.20560783065251,25.204587355918747,20.329328176772954,0.0,23.714705540370062
0.0,1.0,20.204935648550688,25.35516403878941,20.328507728096987,0.0,23.714705540370062
0.0,1.0,20.19906486381531,25.25607441517778,20.324134487166134,0.0,23.714705540370062
