k,tau,f(u),f(v),"q(u,v)",||x-y||
21.0,7.400249944258172,239.2703330929272,241.55328427668215,239.451700868719,0.2272006459864919
21.0,7.400249944258172,239.27046584000288,241.55076128321235,239.45169256683332,0.2272006459864919
22.0,8.140274938683989,239.2795321703136,241.53981235359487,239.46934228854255,0.22131096251456273
22.0,8.140274938683989,239.27986470261968,241.53324525563053,239.4693110862233,0.22131096251456273
22.0,8.140274938683989,239.28010098608686,241.52866881755207,239.46929103363672,0.22131096251456273
22.0,8.140274938683989,239.2802821631745,241.52533006899296,239.4692774271736,0.22131096251456273
22.0,8.140274938683989,239.28042456231495,241.5228433165499,239.46926782588145,0.22131096251456273
23.0,8.954302432552389,239.290186437298,241.51226624470436,239.48764241176147,0.2154002533222978
23.0,8.954302432552389,239.29053666873355,241.5058914212664,239.48760817034525,0.2154002533222978
23.0,8.954302432552389,239.2907870249486,241.5014147764062,239.4875855962239,0.2154002533222978
23.0,8.954302432552389,239.29098091733732,241.49811764423055,239.48756989597078,0.2154002533222978
23.0,8.954302432552389,239.29113500935705,241.4956352035075,239.48755855819797,0.2154002533222978
23.0,8.954302432552389,239.29125924068046,241.49374247840578,239.48755010439137,0.2154002533222978
24.0,9.849732675807628,239.30173657101778,241.48393686905246,239.50663606126648,0.2093867333480149
24.0,9.849732675807628,239.30208981159907,241.47805349442316,239.50660217045748,0.2093867333480149
24.0,9.849732675807628,239.3023422476496,241.47390763590133,239.50657929432828,0.2093867333480149
24.0,9.849732675807628,239.30253914985212,241.47083217784498,239.50656298222287,0.2093867333480149
24.0,9.849732675807628,239.30269712006105,241.46849505724262,239.50655091752347,0.2093867333480149
24.0,9.849732675807628,239.30282579739588,241.46669393424787,239.50654171949628,0.2093867333480149
25.0,10.834705943388391,239.31407537901947,241.45728931858844,239.52633050670795,0.20338328747613746
25.0,10.834705943388391,239.31444370337243,241.4516287515107,239.5262943278201,0.20338328747613746
25.0,10.834705943388391,239.3147075403312,241.44761754518305,239.52626941181714,0.20338328747613746
