k,tau,f(u),f(v),"q(u,v)",||x-y||,currentMin
0.0,1.0,128.28584358044225,128.28584358044225,128.28584358044225,0.0,100000000000.0
0.0,1.0,64.1902882407064,64.1902882407064,64.1902882407064,0.0,128.28584358044225
0.0,1.0,48.074344185719724,48.49028662445403,48.136844185719724,0.0,64.1902882407064
0.0,1.0,34.49900007380529,38.59894546485478,34.63181257380529,0.0,48.49028662445403
0.0,1.0,31.2523242166408,39.51399036435137,31.3949023416408,0.0,38.59894546485478
0.0,1.0,29.485089046226392,58.80977285233766,29.628643733726392,0.0,38.59894546485478
0.0,1.0,28.398154147231367,63.367222526051705,28.545615084731367,0.0,38.59894546485478
0.0,1.0,27.9267807208235,40.69503834499349,28.0805893145735,0.0,38.59894546485478
0.0,1.0,26.90291543845504,57.58344262311567,27.04769082908004,0.0,38.59894546485478
0.0,1.0,26.4435011568267,51.08080763274165,26.5877882662017,0.0,38.59894546485478
0.0,1.0,26.199809571531603,57.91397836837223,26.343608399656603,0.0,38.59894546485478
0.0,1.0,25.790155524504257,55.186737107427234,25.921381110441757,0.0,38.59894546485478
0.0,1.0,25.53784095152787,50.875565762091014,25.65722571715287,0.0,38.59894546485478
0.0,1.0,25.263951797351666,46.993450655598906,25.375035781726666,0.0,38.59894546485478
0.0,1.0,25.142591958805895,35.26197071341332,25.250257974430895,0.0,38.59894546485478
0.0,1.0,25.11271294926101,34.59728160896688,25.22318658207351,0.0,35.26197071341332
0.0,1.0,25.039312366375356,34.55819138209253,25.147100452312856,0.0,34.59728160896688
0.0,1.0,25.034349599242802,33.97828989198564,25.144334950805302,0.0,34.55819138209253
0.0,1.0,24.90887048354824,33.49409152687883,25.01763513198574,0.0,33.97828989198564
0.0,1.0,24.908322276637023,33.443963694500894,25.013913096949523,0.0,33.49409152687883
0.0,1.0,24.908322276637023,33.443963694500894,25.013913096949523,0.0,33.443963694500894
0.0,1.0,24.908322276637023,33.443963694500894,25.013913096949523,0.0,33.443963694500894
1.0,1.1,128.28584358044225,128.28584358044225,128.28584358044225,0.4595450365578982,33.443963694500894
1.0,1.1,64.3197575059331,64.3197575059331,64.3197575059331,0.4595450365578982,33.443963694500894
1.0,1.1,48.19812258570499,48.49028662445403,48.23249758570499,0.4595450365578982,33.443963694500894
1.0,1.1,34.49900007380529,38.59894546485478,34.64509382380529,0.4595450365578982,33.443963694500894
1.0,1.1,31.221705161067575,40.44792970687567,31.384986411067576,0.4595450365578982,33.443963694500894
1.0,1.1,29.462275685188104,41.03897027727734,29.618037403938104,0.4595450365578982,33.443963694500894
1.0,1.1,28.052669483588716,64.23999797544778,28.214876514838714,0.4595450365578982,33.443963694500894
1.0,1.1,27.91297151344085,38.98082884578926,28.0976028610971,0.4595450365578982,33.443963694500894
1.0,1.1,26.94167538615983,50.76675994504478,27.11556454631608,0.4595450365578982,33.443963694500894
1.0,1.1,26.625115193867032,46.30752620856302,26.795915975117033,0.4595450365578982,33.443963694500894
1.0,1.1,26.39203875882157,60.593499279552674,26.56941912991532,0.4595450365578982,33.443963694500894
1.0,1.1,25.911949400631386,55.40389092832632,26.077781920162636,0.4595450365578982,33.443963694500894
1.0,1.1,25.681386783133917,51.378492466481106,25.838222720633915,0.4595450365578982,33.443963694500894
1.0,1.1,25.191758141376965,47.46656947065486,25.331943688251965,0.4595450365578982,33.443963694500894
1.0,1.1,25.145609971491325,47.334051632346615,25.288346787897574,0.4595450365578982,33.443963694500894
1.0,1.1,25.08283248217103,31.77575410331272,25.218989708733528,0.4595450365578982,33.443963694500894
1.0,1.1,25.058695774603336,30.947821846089937,25.190690403509585,0.4595450365578982,31.77575410331272
1.0,1.1,24.934679493094563,33.69677849768374,25.062780079032063,0.4595450365578982,30.947821846089937
1.0,1.1,24.895206885994583,33.590668700481956,25.020756202400833,0.4595450365578982,30.947821846089937
1.0,1.1,24.897665051612904,33.5535121626514,25.019320325050405,0.4595450365578982,30.947821846089937
1.0,1.1,24.897665051612904,33.5535121626514,25.019320325050405,0.4595450365578982,30.947821846089937
2.0,1.2100000000000002,128.28584358044225,128.28584358044225,128.28584358044225,0.47030990447788784,30.947821846089937
2.0,1.2100000000000002,64.3197575059331,64.3197575059331,64.3197575059331,0.47030990447788784,30.947821846089937
2.0,1.2100000000000002,48.19812258570499,48.49028662445403,48.235935085704995,0.47030990447788784,30.947821846089937
2.0,1.2100000000000002,34.49900007380529,38.59894546485478,34.65970319880529,0.47030990447788784,30.947821846089937
2.0,1.2100000000000002,31.221705161067575,40.44792970687567,31.401314536067574,0.47030990447788784,30.947821846089937
2.0,1.2100000000000002,29.462275685188104,41.03897027727734,29.633613575813104,0.47030990447788784,30.947821846089937
2.0,1.2100000000000002,28.052669483588716,64.23999797544778,28.231097217963715,0.47030990447788784,30.947821846089937
2.0,1.2100000000000002,27.91297151344085,38.98082884578926,28.116065995862726,0.47030990447788784,30.947821846089937
2.0,1.2100000000000002,26.94167538615983,50.76675994504478,27.132953462331706,0.47030990447788784,30.947821846089937
2.0,1.2100000000000002,26.625115193867032,46.30752620856302,26.81299605324203,0.47030990447788784,30.947821846089937
2.0,1.2100000000000002,26.377496267948914,60.593499279552674,26.568331228886414,0.47030990447788784,30.947821846089937
