k,tau,f(u),f(v),"q(u,v)",||x-y||
76,1399.0849085345792,[[334.55490185]],[[355.28957878]],[[340.25758161]],0.09486036284574145
76,1399.0849085345792,[[334.55532667]],[[355.28775271]],[[340.25756398]],0.09486036284574145
76,1399.0849085345792,[[334.55572278]],[[355.28605949]],[[340.25754771]],0.09486036284574145
76,1399.0849085345792,[[334.55609275]],[[355.28448691]],[[340.25753264]],0.09486036284574145
76,1399.0849085345792,[[334.55643887]],[[355.28302417]],[[340.25751867]],0.09486036284574145
76,1399.0849085345792,[[334.55676314]],[[355.2816617]],[[340.25750567]],0.09486036284574145
76,1399.0849085345792,[[334.55706736]],[[355.28039096]],[[340.25749357]],0.09486036284574145
76,1399.0849085345792,[[334.55735315]],[[355.27920432]],[[340.25748228]],0.09486036284574145
76,1399.0849085345792,[[334.55762194]],[[355.27809492]],[[340.25747171]],0.09486036284574145
76,1399.0849085345792,[[334.55787502]],[[355.27705658]],[[340.25746182]],0.09486036284574145
77,1538.9933993880372,[[335.09113996]],[[355.22446306]],[[340.80081379]],0.0902640150875084
77,1538.9933993880372,[[335.09988988]],[[355.18863568]],[[340.80025728]],0.0902640150875084
77,1538.9933993880372,[[335.1059996]],[[355.16290822]],[[340.79992034]],0.0902640150875084
77,1538.9933993880372,[[335.11050415]],[[355.14363586]],[[340.79968662]],0.0902640150875084
77,1538.9933993880372,[[335.11398038]],[[355.12867031]],[[340.79951061]],0.0902640150875084
77,1538.9933993880372,[[335.11676315]],[[355.11668552]],[[340.79937101]],0.0902640150875084
77,1538.9933993880372,[[335.11905615]],[[355.1068338]],[[340.79925639]],0.0902640150875084
77,1538.9933993880372,[[335.12098914]],[[355.09855654]],[[340.79915996]],0.0902640150875084
77,1538.9933993880372,[[335.12264848]],[[355.09147514]],[[340.79907739]],0.0902640150875084
77,1538.9933993880372,[[335.12409388]],[[355.08532598]],[[340.79900574]],0.0902640150875084
77,1538.9933993880372,[[335.12536803]],[[355.0799208]],[[340.79894293]],0.0902640150875084
77,1538.9933993880372,[[335.12650234]],[[355.07512181]],[[340.7988874]],0.0902640150875084
77,1538.9933993880372,[[335.12752049]],[[355.07082581]],[[340.79883799]],0.0902640150875084
77,1538.9933993880372,[[335.12844072]],[[355.0669538]],[[340.79879375]],0.0902640150875084
77,1538.9933993880372,[[335.12927737]],[[355.0634441]],[[340.79875395]],0.0902640150875084
77,1538.9933993880372,[[335.13004184]],[[355.06024762]],[[340.79871798]],0.0902640150875084
77,1538.9933993880372,[[335.13074341]],[[355.05732463]],[[340.79868536]],0.0902640150875084
77,1538.9933993880372,[[335.13138966]],[[355.05464249]],[[340.79865565]],0.0902640150875084
77,1538.9933993880372,[[335.13198692]],[[355.052174]],[[340.79862852]],0.0902640150875084
77,1538.9933993880372,[[335.1325405]],[[355.04989619]],[[340.79860366]],0.0902640150875084
77,1538.9933993880372,[[335.1330549]],[[355.04778951]],[[340.79858082]],0.0902640150875084
77,1538.9933993880372,[[335.13353398]],[[355.04583709]],[[340.79855978]],0.0902640150875084
77,1538.9933993880372,[[335.13398109]],[[355.04402428]],[[340.79854035]],0.0902640150875084
77,1538.9933993880372,[[335.13439913]],[[355.04233829]],[[340.79852237]],0.0902640150875084
77,1538.9933993880372,[[335.13479065]],[[355.04076782]],[[340.79850568]],0.0902640150875084
77,1538.9933993880372,[[335.1351579]],[[355.03930289]],[[340.79849017]],0.0902640150875084
77,1538.9933993880372,[[335.13550288]],[[355.0379346]],[[340.79847572]],0.0902640150875084
77,1538.9933993880372,[[335.13582735]],[[355.036655]],[[340.79846224]],0.0902640150875084
77,1538.9933993880372,[[335.13613293]],[[355.03545694]],[[340.79844963]],0.0902640150875084
77,1538.9933993880372,[[335.13642103]],[[355.03433401]],[[340.79843782]],0.0902640150875084
77,1538.9933993880372,[[335.13669295]],[[355.0332804]],[[340.79842674]],0.0902640150875084
77,1538.9933993880372,[[335.13694986]],[[355.03229085]],[[340.79841633]],0.0902640150875084
77,1538.9933993880372,[[335.13719282]],[[355.03136057]],[[340.79840652]],0.0902640150875084
78,1692.8927393268411,[[335.6810934]],[[354.98515663]],[[341.33740314]],0.0857731567212165
78,1692.8927393268411,[[335.6895718]],[[354.95321749]],[[341.33685545]],0.0857731567212165
78,1692.8927393268411,[[335.69555516]],[[354.93003754]],[[341.33652058]],0.0857731567212165
78,1692.8927393268411,[[335.69999783]],[[354.91252869]],[[341.33628683]],0.0857731567212165
78,1692.8927393268411,[[335.70344319]],[[354.89883666]],[[341.33610982]],0.0857731567212165
78,1692.8927393268411,[[335.70621171]],[[354.88780199]],[[341.33596868]],0.0857731567212165
78,1692.8927393268411,[[335.7085004]],[[354.87867718]],[[341.33585218]],0.0857731567212165
78,1692.8927393268411,[[335.71043558]],[[354.87096703]],[[341.33575369]],0.0857731567212165
78,1692.8927393268411,[[335.71210162]],[[354.86433489]],[[341.33566893]],0.0857731567212165
78,1692.8927393268411,[[335.71355695]],[[354.85854594]],[[341.33559504]],0.0857731567212165
78,1692.8927393268411,[[335.7148434]],[[354.8534323]],[[341.33552995]],0.0857731567212165
78,1692.8927393268411,[[335.71599176]],[[354.84887093]],[[341.33547215]],0.0857731567212165
78,1692.8927393268411,[[335.71702528]],[[354.84476959]],[[341.33542049]],0.0857731567212165
78,1692.8927393268411,[[335.71796187]],[[354.84105755]],[[341.33537404]],0.0857731567212165
78,1692.8927393268411,[[335.7188156]],[[354.83767949]],[[341.33533208]],0.0857731567212165
78,1692.8927393268411,[[335.71959773]],[[354.83459128]],[[341.33529403]],0.0857731567212165
78,1692.8927393268411,[[335.72031735]],[[354.83175711]],[[341.33525938]],0.0857731567212165
78,1692.8927393268411,[[335.72098195]],[[354.8291475]],[[341.33522772]],0.0857731567212165
78,1692.8927393268411,[[335.72159774]],[[354.82673781]],[[341.33519872]],0.0857731567212165
78,1692.8927393268411,[[335.72216995]],[[354.82450718]],[[341.33517206]],0.0857731567212165
78,1692.8927393268411,[[335.72270303]],[[354.82243779]],[[341.33514749]],0.0857731567212165
78,1692.8927393268411,[[335.72320076]],[[354.82051423]],[[341.3351248]],0.0857731567212165
78,1692.8927393268411,[[335.72366645]],[[354.8187231]],[[341.33510379]],0.0857731567212165
78,1692.8927393268411,[[335.72410294]],[[354.81705262]],[[341.3350843]],0.0857731567212165
78,1692.8927393268411,[[335.72451275]],[[354.8154924]],[[341.33506617]],0.0857731567212165
78,1692.8927393268411,[[335.72489808]],[[354.81403322]],[[341.33504929]],0.0857731567212165
78,1692.8927393268411,[[335.72526092]],[[354.81266682]],[[341.33503353]],0.0857731567212165
78,1692.8927393268411,[[335.72560299]],[[354.81138583]],[[341.33501879]],0.0857731567212165
78,1692.8927393268411,[[335.72592588]],[[354.81018358]],[[341.33500498]],0.0857731567212165
78,1692.8927393268411,[[335.726231]],[[354.80905407]],[[341.33499203]],0.0857731567212165
78,1692.8927393268411,[[335.72651963]],[[354.80799186]],[[341.33497986]],0.0857731567212165
78,1692.8927393268411,[[335.72679292]],[[354.806992]],[[341.3349684]],0.0857731567212165
78,1692.8927393268411,[[335.72705192]],[[354.80605]],[[341.33495761]],0.0857731567212165
78,1692.8927393268411,[[335.72729759]],[[354.80516175]],[[341.33494742]],0.0857731567212165
78,1692.8927393268411,[[335.72753082]],[[354.80432348]],[[341.33493778]],0.0857731567212165
79,1862.1820132595253,[[336.2808087]],[[354.76378191]],[[341.868099]],0.0813919240281307
79,1862.1820132595253,[[336.28896001]],[[354.7353404]],[[341.86756348]],0.0813919240281307
79,1862.1820132595253,[[336.29477776]],[[354.7144708]],[[341.86723238]],0.0813919240281307
79,1862.1820132595253,[[336.29913147]],[[354.69856819]],[[341.86699964]],0.0813919240281307
79,1862.1820132595253,[[336.30252693]],[[354.6860392]],[[341.86682234]],0.0813919240281307
79,1862.1820132595253,[[336.30526733]],[[354.67587416]],[[341.86668021]],0.0813919240281307
79,1862.1820132595253,[[336.30754119]],[[354.66741621]],[[341.86656231]],0.0813919240281307
79,1862.1820132595253,[[336.30947031]],[[354.66022765]],[[341.86646215]],0.0813919240281307
79,1862.1820132595253,[[336.31113636]],[[354.65400982]],[[341.86637558]],0.0813919240281307
79,1862.1820132595253,[[336.31259606]],[[354.64855398]],[[341.86629977]],0.0813919240281307
79,1862.1820132595253,[[336.31389007]],[[354.64371068]],[[341.86623271]],0.0813919240281307
79,1862.1820132595253,[[336.31504837]],[[354.6393703]],[[341.86617291]],0.0813919240281307
79,1862.1820132595253,[[336.31609361]],[[354.63545054]],[[341.86611925]],0.0813919240281307
79,1862.1820132595253,[[336.31704327]],[[354.6318882]],[[341.86607082]],0.0813919240281307
79,1862.1820132595253,[[336.31791109]],[[354.62863375]],[[341.86602691]],0.0813919240281307
79,1862.1820132595253,[[336.31870809]],[[354.62564759]],[[341.86598694]],0.0813919240281307
79,1862.1820132595253,[[336.31944317]],[[354.62289753]],[[341.86595043]],0.0813919240281307
79,1862.1820132595253,[[336.32012367]],[[354.62035695]],[[341.86591697]],0.0813919240281307
79,1862.1820132595253,[[336.32075569]],[[354.61800355]],[[341.86588621]],0.0813919240281307
79,1862.1820132595253,[[336.32134437]],[[354.61581841]],[[341.86585786]],0.0813919240281307
79,1862.1820132595253,[[336.32189406]],[[354.61378528]],[[341.86583166]],0.0813919240281307
79,1862.1820132595253,[[336.3224085]],[[354.61189011]],[[341.8658074]],0.0813919240281307
79,1862.1820132595253,[[336.32289092]],[[354.61012061]],[[341.86578488]],0.0813919240281307
79,1862.1820132595253,[[336.32334413]],[[354.60846596]],[[341.86576394]],0.0813919240281307
79,1862.1820132595253,[[336.32377059]],[[354.60691659]],[[341.86574443]],0.0813919240281307
79,1862.1820132595253,[[336.32417248]],[[354.60546395]],[[341.86572621]],0.0813919240281307
79,1862.1820132595253,[[336.32455174]],[[354.60410042]],[[341.86570917]],0.0813919240281307
79,1862.1820132595253,[[336.32491007]],[[354.60281912]],[[341.86569321]],0.0813919240281307
79,1862.1820132595253,[[336.32524904]],[[354.60161385]],[[341.86567824]],0.0813919240281307
79,1862.1820132595253,[[336.32557002]],[[354.60047899]],[[341.86566416]],0.0813919240281307
79,1862.1820132595253,[[336.32587429]],[[354.59940945]],[[341.86565091]],0.0813919240281307
79,1862.1820132595253,[[336.32616298]],[[354.59840058]],[[341.86563843]],0.0813919240281307
79,1862.1820132595253,[[336.32643712]],[[354.59744813]],[[341.86562665]],0.0813919240281307
79,1862.1820132595253,[[336.32669767]],[[354.59654823]],[[341.86561551]],0.0813919240281307
79,1862.1820132595253,[[336.3269455]],[[354.59569731]],[[341.86560497]],0.0813919240281307
79,1862.1820132595253,[[336.32718141]],[[354.5948921]],[[341.86559498]],0.0813919240281307
80,2048.400214585478,[[336.88841952]],[[354.55930406]],[[342.39147088]],0.07712525725396718
80,2048.400214585478,[[336.89620302]],[[354.53395875]],[[342.39094847]],0.07712525725396718
80,2048.400214585478,[[336.90182623]],[[354.51514396]],[[342.3906208]],0.07712525725396718
80,2048.400214585478,[[336.906072]],[[354.50067027]],[[342.39038823]],0.07712525725396718
80,2048.400214585478,[[336.90940548]],[[354.48917359]],[[342.39020969]],0.07712525725396718
80,2048.400214585478,[[336.91211023]],[[354.47977779]],[[342.39006557]],0.07712525725396718
80,2048.400214585478,[[336.91436471]],[[354.47190731]],[[342.38994531]],0.07712525725396718
80,2048.400214585478,[[336.91628516]],[[354.46517609]],[[342.38984258]],0.07712525725396718
80,2048.400214585478,[[336.91794993]],[[354.45931958]],[[342.38975334]],0.07712525725396718
80,2048.400214585478,[[336.91941364]],[[354.45415242]],[[342.38967484]],0.07712525725396718
80,2048.400214585478,[[336.92071549]],[[354.44954164]],[[342.38960508]],0.07712525725396718
80,2048.400214585478,[[336.92188445]],[[354.44538963]],[[342.38954262]],0.07712525725396718
80,2048.400214585478,[[336.92294243]],[[354.441623]],[[342.38948634]],0.07712525725396718
80,2048.400214585478,[[336.92390638]],[[354.4381853]],[[342.38943535]],0.07712525725396718
80,2048.400214585478,[[336.92478965]],[[354.43503221]],[[342.38938895]],0.07712525725396718
80,2048.400214585478,[[336.92560293]],[[354.43212823]],[[342.38934656]],0.07712525725396718
80,2048.400214585478,[[336.92635492]],[[354.42944437]],[[342.38930771]],0.07712525725396718
80,2048.400214585478,[[336.92705278]],[[354.42695663]],[[342.38927198]],0.07712525725396718
80,2048.400214585478,[[336.92770247]],[[354.42464482]],[[342.38923904]],0.07712525725396718
80,2048.400214585478,[[336.92830902]],[[354.42249173]],[[342.3892086]],0.07712525725396718
80,2048.400214585478,[[336.92887671]],[[354.42048258]],[[342.38918039]],0.07712525725396718
80,2048.400214585478,[[336.92940921]],[[354.41860448]],[[342.3891542]],0.07712525725396718
80,2048.400214585478,[[336.92990968]],[[354.41684617]],[[342.38912983]],0.07712525725396718
80,2048.400214585478,[[336.93038088]],[[354.41519767]],[[342.38910711]],0.07712525725396718
80,2048.400214585478,[[336.93082525]],[[354.41365013]],[[342.38908589]],0.07712525725396718
80,2048.400214585478,[[336.93124492]],[[354.41219566]],[[342.38906604]],0.07712525725396718
80,2048.400214585478,[[336.9316418]],[[354.41082713]],[[342.38904744]],0.07712525725396718
80,2048.400214585478,[[336.93201759]],[[354.40953814]],[[342.38902999]],0.07712525725396718
80,2048.400214585478,[[336.9323738]],[[354.4083229]],[[342.38901358]],0.07712525725396718
80,2048.400214585478,[[336.93271181]],[[354.40717614]],[[342.38899813]],0.07712525725396718
80,2048.400214585478,[[336.93303286]],[[354.40609306]],[[342.38898358]],0.07712525725396718
80,2048.400214585478,[[336.93333808]],[[354.40506927]],[[342.38896983]],0.07712525725396718
80,2048.400214585478,[[336.9336285]],[[354.40410077]],[[342.38895685]],0.07712525725396718
80,2048.400214585478,[[336.93390505]],[[354.40318387]],[[342.38894456]],0.07712525725396718
80,2048.400214585478,[[336.9341686]],[[354.4023152]],[[342.38893292]],0.07712525725396718
80,2048.400214585478,[[336.93441994]],[[354.40149162]],[[342.38892187]],0.07712525725396718
80,2048.400214585478,[[336.93465979]],[[354.40071028]],[[342.38891139]],0.07712525725396718
80,2048.400214585478,[[336.93488883]],[[354.39996851]],[[342.38890142]],0.07712525725396718
81,2253.240236044026,[[337.50245461]],[[354.36876553]],[[342.90603397]],0.072973581127921
81,2253.240236044026,[[337.50982107]],[[354.3462185]],[[342.90552947]],0.072973581127921
81,2253.240236044026,[[337.51520887]],[[354.3292909]],[[342.90520855]],0.072973581127921
81,2253.240236044026,[[337.51931435]],[[354.3161477]],[[342.90497866]],0.072973581127921
81,2253.240236044026,[[337.52256014]],[[354.30562486]],[[342.9048009]],0.072973581127921
81,2253.240236044026,[[337.52520829]],[[354.29696454]],[[342.90465651]],0.072973581127921
81,2253.240236044026,[[337.52742583]],[[354.28966386]],[[342.90453536]],0.072973581127921
81,2253.240236044026,[[337.52932256]],[[354.28338314]],[[342.90443138]],0.072973581127921
81,2253.240236044026,[[337.53097291]],[[354.27788849]],[[342.90434064]],0.072973581127921
81,2253.240236044026,[[337.53242896]],[[354.27301556]],[[342.90426048]],0.072973581127921
81,2253.240236044026,[[337.5337282]],[[354.2686463]],[[342.90418897]],0.072973581127921
81,2253.240236044026,[[337.53489835]],[[354.2646939]],[[342.90412471]],0.072973581127921
81,2253.240236044026,[[337.53596043]],[[354.26109309]],[[342.90406658]],0.072973581127921
81,2253.240236044026,[[337.53693073]],[[354.25779361]],[[342.90401375]],0.072973581127921
81,2253.240236044026,[[337.53782207]],[[354.25475593]],[[342.9039655]],0.072973581127921
81,2253.240236044026,[[337.53864479]],[[354.25194834]],[[342.90392129]],0.072973581127921
81,2253.240236044026,[[337.53940728]],[[354.24934489]],[[342.90388063]],0.072973581127921
81,2253.240236044026,[[337.54011648]],[[354.24692403]],[[342.90384313]],0.072973581127921
81,2253.240236044026,[[337.54077817]],[[354.24466758]],[[342.90380846]],0.072973581127921
81,2253.240236044026,[[337.54139724]],[[354.24255999]],[[342.90377632]],0.072973581127921
81,2253.240236044026,[[337.54197784]],[[354.24058785]],[[342.90374646]],0.072973581127921
81,2253.240236044026,[[337.54252357]],[[354.23873945]],[[342.90371867]],0.072973581127921
81,2253.240236044026,[[337.5430375]],[[354.2370045]],[[342.90369274]],0.072973581127921
81,2253.240236044026,[[337.54352235]],[[354.23537387]],[[342.90366852]],0.072973581127921
81,2253.240236044026,[[337.54398048]],[[354.23383944]],[[342.90364585]],0.072973581127921
81,2253.240236044026,[[337.544414]],[[354.23239391]],[[342.90362459]],0.072973581127921
81,2253.240236044026,[[337.54482476]],[[354.23103072]],[[342.90360464]],0.072973581127921
81,2253.240236044026,[[337.54521442]],[[354.22974393]],[[342.90358587]],0.072973581127921
81,2253.240236044026,[[337.54558449]],[[354.22852816]],[[342.9035682]],0.072973581127921
81,2253.240236044026,[[337.5459363]],[[354.22737848]],[[342.90355154]],0.072973581127921
81,2253.240236044026,[[337.54627108]],[[354.22629043]],[[342.90353581]],0.072973581127921
81,2253.240236044026,[[337.54658993]],[[354.22525989]],[[342.90352093]],0.072973581127921
81,2253.240236044026,[[337.54689386]],[[354.2242831]],[[342.90350686]],0.072973581127921
81,2253.240236044026,[[337.5471838]],[[354.22335659]],[[342.90349352]],0.072973581127921
81,2253.240236044026,[[337.54746059]],[[354.22247716]],[[342.90348087]],0.072973581127921
81,2253.240236044026,[[337.54772502]],[[354.22164188]],[[342.90346885]],0.072973581127921
81,2253.240236044026,[[337.54797779]],[[354.22084801]],[[342.90345743]],0.072973581127921
81,2253.240236044026,[[337.54821959]],[[354.22009303]],[[342.90344655]],0.072973581127921
81,2253.240236044026,[[337.54845101]],[[354.21937461]],[[342.90343619]],0.072973581127921
81,2253.240236044026,[[337.54867263]],[[354.21869057]],[[342.90342632]],0.072973581127921
82,2478.564259648429,[[338.1207918]],[[354.19133156]],[[343.41041775]],0.06894154285786012
82,2478.564259648429,[[338.12770727]],[[354.17128263]],[[343.40993413]],0.06894154285786012
82,2478.564259648429,[[338.13282926]],[[354.15606269]],[[343.40962187]],0.06894154285786012
82,2478.564259648429,[[338.13676981]],[[354.14413661]],[[343.40939602]],0.06894154285786012
82,2478.564259648429,[[338.13990825]],[[354.13451342]],[[343.40922006]],0.06894154285786012
82,2478.564259648429,[[338.14248393]],[[354.12653917]],[[343.40907624]],0.06894154285786012
82,2478.564259648429,[[338.14465143]],[[354.11977545]],[[343.4089549]],0.06894154285786012
82,2478.564259648429,[[338.14651336]],[[354.11392384]],[[343.40885025]],0.06894154285786012
82,2478.564259648429,[[338.14813976]],[[354.10877781]],[[343.40875853]],0.06894154285786012
82,2478.564259648429,[[338.14957983]],[[354.10419172]],[[343.40867719]],0.06894154285786012
82,2478.564259648429,[[338.15086909]],[[354.10006076]],[[343.40860437]],0.06894154285786012
82,2478.564259648429,[[338.15203386]],[[354.09630781]],[[343.40853868]],0.06894154285786012
82,2478.564259648429,[[338.15309414]],[[354.09287482]],[[343.40847908]],0.06894154285786012
82,2478.564259648429,[[338.15406542]],[[354.08971711]],[[343.40842472]],0.06894154285786012
82,2478.564259648429,[[338.15495995]],[[354.08679948]],[[343.40837494]],0.06894154285786012
82,2478.564259648429,[[338.15578761]],[[354.08409367]],[[343.40832917]],0.06894154285786012
82,2478.564259648429,[[338.15655643]],[[354.08157652]],[[343.40828696]],0.06894154285786012
82,2478.564259648429,[[338.15727307]],[[354.07922874]],[[343.40824793]],0.06894154285786012
82,2478.564259648429,[[338.15794311]],[[354.07703403]],[[343.40821174]],0.06894154285786012
82,2478.564259648429,[[338.15857127]],[[354.0749784]],[[343.4081781]],0.06894154285786012
82,2478.564259648429,[[338.15916155]],[[354.07304973]],[[343.40814677]],0.06894154285786012
82,2478.564259648429,[[338.15971743]],[[354.07123744]],[[343.40811754]],0.06894154285786012
82,2478.564259648429,[[338.16024191]],[[354.06953216]],[[343.40809021]],0.06894154285786012
82,2478.564259648429,[[338.16073762]],[[354.06792558]],[[343.40806461]],0.06894154285786012
82,2478.564259648429,[[338.16120686]],[[354.06641026]],[[343.4080406]],0.06894154285786012
82,2478.564259648429,[[338.16165169]],[[354.06497952]],[[343.40801805]],0.06894154285786012
82,2478.564259648429,[[338.1620739]],[[354.06362732]],[[343.40799683]],0.06894154285786012
82,2478.564259648429,[[338.16247514]],[[354.06234818]],[[343.40797684]],0.06894154285786012
82,2478.564259648429,[[338.16285685]],[[354.06113711]],[[343.40795798]],0.06894154285786012
82,2478.564259648429,[[338.16322036]],[[354.05998956]],[[343.40794016]],0.06894154285786012
82,2478.564259648429,[[338.16356685]],[[354.05890135]],[[343.40792332]],0.06894154285786012
82,2478.564259648429,[[338.16389742]],[[354.05786867]],[[343.40790737]],0.06894154285786012
82,2478.564259648429,[[338.16421304]],[[354.05688799]],[[343.40789225]],0.06894154285786012
82,2478.564259648429,[[338.16451463]],[[354.05595607]],[[343.4078779]],0.06894154285786012
82,2478.564259648429,[[338.16480302]],[[354.05506989]],[[343.40786427]],0.06894154285786012
82,2478.564259648429,[[338.16507896]],[[354.05422669]],[[343.40785131]],0.06894154285786012
82,2478.564259648429,[[338.16534317]],[[354.05342391]],[[343.40783897]],0.06894154285786012
82,2478.564259648429,[[338.16559629]],[[354.05265914]],[[343.40782722]],0.06894154285786012
82,2478.564259648429,[[338.16583894]],[[354.05193019]],[[343.40781601]],0.06894154285786012
82,2478.564259648429,[[338.16607167]],[[354.05123498]],[[343.40780531]],0.06894154285786012
82,2478.564259648429,[[338.16629501]],[[354.0505716]],[[343.40779508]],0.06894154285786012
82,2478.564259648429,[[338.16650943]],[[354.04993826]],[[343.4077853]],0.06894154285786012
83,2726.4206856132723,[[338.74127669]],[[354.02593987]],[[343.90330773]],0.06503294416516713
83,2726.4206856132723,[[338.74771736]],[[354.00811578]],[[343.90284739]],0.06503294416516713
83,2726.4206856132723,[[338.75254907]],[[353.99443864]],[[343.90254547]],0.06503294416516713
83,2726.4206856132723,[[338.75630335]],[[353.98362543]],[[343.90232485]],0.06503294416516713
83,2726.4206856132723,[[338.75931668]],[[353.97483387]],[[343.90215161]],0.06503294416516713
83,2726.4206856132723,[[338.76180507]],[[353.96750072]],[[343.90200909]],0.06503294416516713
83,2726.4206856132723,[[338.76390999]],[[353.96124439]],[[343.90188818]],0.06503294416516713
83,2726.4206856132723,[[338.76572634]],[[353.95580304]],[[343.90178338]],0.06503294416516713
83,2726.4206856132723,[[338.76731935]],[[353.95099437]],[[343.90169115]],0.06503294416516713
83,2726.4206856132723,[[338.76873509]],[[353.94668937]],[[343.90160902]],0.06503294416516713
83,2726.4206856132723,[[338.77000691]],[[353.94279494]],[[343.90153523]],0.06503294416516713
83,2726.4206856132723,[[338.77115961]],[[353.93924254]],[[343.90146846]],0.06503294416516713
83,2726.4206856132723,[[338.77221202]],[[353.93598056]],[[343.90140768]],0.06503294416516713
83,2726.4206856132723,[[338.77317877]],[[353.93296925]],[[343.90135207]],0.06503294416516713
83,2726.4206856132723,[[338.77407146]],[[353.93017734]],[[343.90130099]],0.06503294416516713
83,2726.4206856132723,[[338.77489941]],[[353.92757966]],[[343.90125391]],0.06503294416516713
83,2726.4206856132723,[[338.77567028]],[[353.9251556]],[[343.90121036]],0.06503294416516713
83,2726.4206856132723,[[338.7763904]],[[353.92288796]],[[343.90116999]],0.06503294416516713
83,2726.4206856132723,[[338.77706509]],[[353.92076216]],[[343.90113245]],0.06503294416516713
83,2726.4206856132723,[[338.77769884]],[[353.91876569]],[[343.90109747]],0.06503294416516713
83,2726.4206856132723,[[338.77829553]],[[353.91688765]],[[343.90106482]],0.06503294416516713
83,2726.4206856132723,[[338.77885848]],[[353.91511851]],[[343.90103428]],0.06503294416516713
83,2726.4206856132723,[[338.77939057]],[[353.9134498]],[[343.90100567]],0.06503294416516713
83,2726.4206856132723,[[338.77989436]],[[353.911874]],[[343.90097881]],0.06503294416516713
83,2726.4206856132723,[[338.78037206]],[[353.91038433]],[[343.90095356]],0.06503294416516713
83,2726.4206856132723,[[338.78082567]],[[353.90897471]],[[343.90092979]],0.06503294416516713
83,2726.4206856132723,[[338.78125693]],[[353.90763961]],[[343.90090739]],0.06503294416516713
83,2726.4206856132723,[[338.78166743]],[[353.90637399]],[[343.90088624]],0.06503294416516713
83,2726.4206856132723,[[338.78205859]],[[353.90517328]],[[343.90086626]],0.06503294416516713
83,2726.4206856132723,[[338.78243168]],[[353.90403328]],[[343.90084734]],0.06503294416516713
83,2726.4206856132723,[[338.78278787]],[[353.90295013]],[[343.90082943]],0.06503294416516713
83,2726.4206856132723,[[338.78312822]],[[353.90192027]],[[343.90081244]],0.06503294416516713
83,2726.4206856132723,[[338.78345369]],[[353.90094045]],[[343.90079631]],0.06503294416516713
83,2726.4206856132723,[[338.78376516]],[[353.90000762]],[[343.90078099]],0.06503294416516713
83,2726.4206856132723,[[338.78406345]],[[353.89911901]],[[343.90076641]],0.06503294416516713
83,2726.4206856132723,[[338.7843493]],[[353.898272]],[[343.90075252]],0.06503294416516713
83,2726.4206856132723,[[338.7846234]],[[353.8974642]],[[343.90073929]],0.06503294416516713
83,2726.4206856132723,[[338.7848864]],[[353.89669335]],[[343.90072667]],0.06503294416516713
83,2726.4206856132723,[[338.78513888]],[[353.89595737]],[[343.90071461]],0.06503294416516713
83,2726.4206856132723,[[338.78538139]],[[353.89525433]],[[343.9007031]],0.06503294416516713
83,2726.4206856132723,[[338.78561445]],[[353.89458239]],[[343.90069208]],0.06503294416516713
83,2726.4206856132723,[[338.78583853]],[[353.89393987]],[[343.90068153]],0.06503294416516713
83,2726.4206856132723,[[338.78605408]],[[353.89332519]],[[343.90067143]],0.06503294416516713
83,2726.4206856132723,[[338.78626152]],[[353.89273685]],[[343.90066175]],0.06503294416516713
84,2999.0627541746,[[339.3616677]],[[353.87167349]],[[344.38347421]],0.06125138582100818
84,2999.0627541746,[[339.36761958]],[[353.85582949]],[[344.3830391]],0.06125138582100818
84,2999.0627541746,[[339.37214246]],[[353.84354639]],[[344.38274905]],0.06125138582100818
84,2999.0627541746,[[339.37569265]],[[353.83375199]],[[344.3825348]],0.06125138582100818
84,2999.0627541746,[[339.37856507]],[[353.82573107]],[[344.3823652]],0.06125138582100818
84,2999.0627541746,[[339.38095243]],[[353.81899913]],[[344.38222475]],0.06125138582100818
84,2999.0627541746,[[339.38298277]],[[353.81322444]],[[344.3821049]],0.06125138582100818
84,2999.0627541746,[[339.38474292]],[[353.80817743]],[[344.38200051]],0.06125138582100818
84,2999.0627541746,[[339.38629306]],[[353.80369728]],[[344.38190823]],0.06125138582100818
84,2999.0627541746,[[339.38767591]],[[353.79966962]],[[344.38182574]],0.06125138582100818
84,2999.0627541746,[[339.38892255]],[[353.79601172]],[[344.38175136]],0.06125138582100818
84,2999.0627541746,[[339.39005609]],[[353.7926626]],[[344.38168384]],0.06125138582100818
84,2999.0627541746,[[339.39109416]],[[353.78957632]],[[344.38162218]],0.06125138582100818
84,2999.0627541746,[[339.39205044]],[[353.78671751]],[[344.38156561]],0.06125138582100818
84,2999.0627541746,[[339.39293579]],[[353.78405837]],[[344.3815135]],0.06125138582100818
84,2999.0627541746,[[339.39375899]],[[353.78157654]],[[344.38146533]],0.06125138582100818
84,2999.0627541746,[[339.39452722]],[[353.7792537]],[[344.38142067]],0.06125138582100818
84,2999.0627541746,[[339.39524645]],[[353.77707455]],[[344.38137914]],0.06125138582100818
84,2999.0627541746,[[339.3959217]],[[353.77502612]],[[344.38134045]],0.06125138582100818
84,2999.0627541746,[[339.39655724]],[[353.77309724]],[[344.38130431]],0.06125138582100818
84,2999.0627541746,[[339.39715674]],[[353.77127818]],[[344.38127049]],0.06125138582100818
84,2999.0627541746,[[339.39772336]],[[353.7695604]],[[344.38123879]],0.06125138582100818
84,2999.0627541746,[[339.39825986]],[[353.7679363]],[[344.38120901]],0.06125138582100818
